"","MDS1","MDS2","MDS3"
"Spp1",-0.0986333603540499,-0.291624494305331,0.223509507661163
"Spp2",0.0957513392841923,0.286411963191003,0.237286322663992
"Spp3",0.404466493557526,-0.193257258278423,-0.213539838594946
"Spp4",0.124900232859333,0.308889951744972,-0.0638651323794695
"Spp5",-0.595214230240157,0.0255380263238515,-0.247202425346233
